Ni,Fe,Co,Ce,Overpotential
0.302,0.329,0.071,0.302,420.0
0.302,0.302,0.102,0.302,422.0
0.302,0.271,0.129,0.302,413.0
0.302,0.231,0.169,0.302,409.0
0.302,0.2,0.2,0.302,409.0
0.302,0.169,0.231,0.302,405.0
0.302,0.129,0.271,0.302,405.0
0.302,0.102,0.302,0.302,406.0
0.302,0.071,0.329,0.302,413.0
0.302,0.031,0.369,0.302,413.0
0.302,0.0,0.4,0.302,400.0
0.271,0.431,0.0,0.302,421.0
0.271,0.4,0.031,0.302,427.0
0.271,0.369,0.071,0.302,416.0
0.271,0.329,0.102,0.302,413.0
0.271,0.302,0.129,0.302,408.0
0.271,0.271,0.169,0.302,416.0
0.271,0.231,0.2,0.302,408.0
0.271,0.2,0.231,0.302,408.0
0.271,0.169,0.271,0.302,409.0
0.271,0.129,0.302,0.302,413.0
0.271,0.102,0.329,0.302,413.0
0.271,0.071,0.369,0.302,412.0
0.271,0.031,0.4,0.302,412.0
0.271,0.0,0.431,0.302,420.0
0.231,0.471,0.0,0.302,419.0
0.231,0.431,0.031,0.302,418.0
0.231,0.4,0.071,0.302,416.0
0.231,0.369,0.102,0.302,418.0
0.231,0.329,0.129,0.302,414.0
0.231,0.302,0.169,0.302,408.0
0.231,0.271,0.2,0.302,409.0
0.231,0.231,0.231,0.302,406.0
0.231,0.2,0.271,0.302,404.0
0.231,0.169,0.302,0.302,412.0
0.231,0.129,0.329,0.302,413.0
0.231,0.102,0.369,0.302,413.0
0.231,0.071,0.4,0.302,408.0
0.231,0.031,0.431,0.302,415.0
0.231,0.0,0.471,0.302,416.0
0.2,0.498,0.0,0.302,421.0
0.2,0.471,0.031,0.302,426.0
0.2,0.431,0.071,0.302,424.0
0.102,0.369,0.231,0.302,422.0
0.102,0.4,0.2,0.302,424.0
0.102,0.431,0.169,0.302,420.0
0.102,0.471,0.129,0.302,429.0
0.102,0.498,0.102,0.302,425.0
0.102,0.529,0.071,0.302,434.0
0.102,0.569,0.031,0.302,438.0
0.102,0.6,0.0,0.302,439.0
0.129,0.0,0.569,0.302,417.0
0.129,0.031,0.529,0.302,414.0
0.129,0.071,0.498,0.302,421.0
0.129,0.102,0.471,0.302,417.0
0.129,0.129,0.431,0.302,417.0
0.129,0.169,0.4,0.302,425.0
0.129,0.2,0.369,0.302,421.0
0.129,0.231,0.329,0.302,418.0
0.129,0.271,0.302,0.302,416.0
0.129,0.302,0.271,0.302,416.0
0.129,0.329,0.231,0.302,416.0
0.129,0.369,0.2,0.302,415.0
0.129,0.4,0.169,0.302,420.0
0.129,0.431,0.129,0.302,424.0
0.129,0.471,0.102,0.302,423.0
0.129,0.498,0.071,0.302,426.0
0.129,0.529,0.031,0.302,432.0
0.129,0.569,0.0,0.302,437.0
0.169,0.0,0.529,0.302,417.0
0.169,0.031,0.498,0.302,424.0
0.169,0.071,0.471,0.302,418.0
0.169,0.102,0.431,0.302,415.0
0.169,0.129,0.4,0.302,416.0
0.169,0.169,0.369,0.302,419.0
0.169,0.2,0.329,0.302,411.0
0.169,0.231,0.302,0.302,412.0
0.169,0.271,0.271,0.302,420.0
0.169,0.302,0.231,0.302,412.0
0.169,0.329,0.2,0.302,411.0
0.169,0.369,0.169,0.302,415.0
0.169,0.4,0.129,0.302,417.0
0.169,0.431,0.102,0.302,423.0
0.169,0.471,0.071,0.302,426.0
0.169,0.498,0.031,0.302,439.0
0.169,0.529,0.0,0.302,425.0
0.2,0.0,0.498,0.302,415.0
0.2,0.031,0.471,0.302,418.0
0.2,0.071,0.431,0.302,410.0
0.2,0.102,0.4,0.302,412.0
0.2,0.129,0.369,0.302,404.0
0.2,0.169,0.329,0.302,420.0
0.2,0.2,0.302,0.302,405.0
0.2,0.231,0.271,0.302,407.0
0.2,0.271,0.231,0.302,408.0
0.2,0.302,0.2,0.302,410.0
0.2,0.329,0.169,0.302,415.0
0.2,0.369,0.129,0.302,416.0
0.2,0.4,0.102,0.302,427.0
0.102,0.329,0.271,0.302,432.0
0.102,0.302,0.302,0.302,420.0
0.102,0.271,0.329,0.302,419.0
0.102,0.231,0.369,0.302,426.0
0.102,0.2,0.4,0.302,422.0
0.102,0.169,0.431,0.302,425.0
0.102,0.129,0.471,0.302,426.0
0.102,0.102,0.498,0.302,433.0
0.102,0.071,0.529,0.302,421.0
0.102,0.031,0.569,0.302,421.0
0.102,0.0,0.6,0.302,418.0
0.071,0.631,0.0,0.302,436.0
0.071,0.6,0.031,0.302,444.0
0.071,0.569,0.071,0.302,441.0
0.071,0.529,0.102,0.302,437.0
0.071,0.498,0.129,0.302,431.0
0.071,0.471,0.169,0.302,430.0
0.071,0.431,0.2,0.302,428.0
0.071,0.4,0.231,0.302,427.0
0.071,0.369,0.271,0.302,426.0
0.071,0.329,0.302,0.302,427.0
0.071,0.302,0.329,0.302,433.0
0.071,0.271,0.369,0.302,431.0
0.071,0.231,0.4,0.302,428.0
0.071,0.2,0.431,0.302,430.0
0.071,0.169,0.471,0.302,434.0
0.071,0.129,0.498,0.302,433.0
0.231,0.498,0.0,0.271,416.0
0.031,0.702,0.0,0.271,455.0
0.031,0.2,0.498,0.271,435.0
0.071,0.102,0.529,0.302,433.0
0.071,0.071,0.569,0.302,433.0
0.071,0.031,0.6,0.302,429.0
0.071,0.0,0.631,0.302,431.0
0.031,0.671,0.0,0.302,449.0
0.031,0.631,0.031,0.302,450.0
0.031,0.6,0.071,0.302,447.0
0.031,0.569,0.102,0.302,445.0
0.031,0.529,0.129,0.302,434.0
0.031,0.498,0.169,0.302,441.0
0.031,0.471,0.2,0.302,436.0
0.031,0.431,0.231,0.302,438.0
0.031,0.4,0.271,0.302,443.0
0.031,0.369,0.302,0.302,448.0
0.031,0.329,0.329,0.302,454.0
0.031,0.302,0.369,0.302,451.0
0.031,0.271,0.4,0.302,446.0
0.031,0.231,0.431,0.302,449.0
0.031,0.2,0.471,0.302,438.0
0.031,0.169,0.498,0.302,446.0
0.031,0.129,0.529,0.302,440.0
0.031,0.102,0.569,0.302,450.0
0.031,0.071,0.6,0.302,433.0
0.031,0.031,0.631,0.302,434.0
0.031,0.0,0.671,0.302,434.0
0.0,0.702,0.0,0.302,459.0
0.0,0.671,0.031,0.302,451.0
0.0,0.631,0.071,0.302,450.0
0.0,0.6,0.102,0.302,443.0
0.0,0.569,0.129,0.302,437.0
0.0,0.529,0.169,0.302,439.0
0.0,0.498,0.2,0.302,439.0
0.0,0.471,0.231,0.302,438.0
0.0,0.431,0.271,0.302,441.0
0.0,0.4,0.302,0.302,447.0
0.0,0.369,0.329,0.302,454.0
0.0,0.329,0.369,0.302,454.0
0.0,0.302,0.4,0.302,456.0
0.0,0.271,0.431,0.302,457.0
0.0,0.231,0.471,0.302,458.0
0.0,0.2,0.498,0.302,459.0
0.0,0.169,0.529,0.302,458.0
0.0,0.129,0.569,0.302,456.0
0.0,0.102,0.6,0.302,451.0
0.0,0.071,0.631,0.302,441.0
0.0,0.031,0.671,0.302,434.0
0.0,0.0,0.702,0.302,430.0
0.671,0.0,0.0,0.329,427.0
0.631,0.031,0.0,0.329,432.0
0.631,0.0,0.031,0.329,429.0
0.6,0.071,0.0,0.329,425.0
0.6,0.031,0.031,0.329,423.0
0.6,0.0,0.071,0.329,418.0
0.569,0.102,0.0,0.329,424.0
0.569,0.071,0.031,0.329,424.0
0.569,0.031,0.071,0.329,426.0
0.329,0.031,0.302,0.329,410.0
0.329,0.071,0.271,0.329,401.0
0.329,0.102,0.231,0.329,402.0
0.329,0.129,0.2,0.329,402.0
0.329,0.169,0.169,0.329,404.0
0.329,0.2,0.129,0.329,407.0
0.329,0.231,0.102,0.329,409.0
0.329,0.271,0.071,0.329,417.0
0.329,0.302,0.031,0.329,417.0
0.329,0.329,0.0,0.329,419.0
0.369,0.0,0.302,0.329,404.0
0.369,0.031,0.271,0.329,402.0
0.369,0.071,0.231,0.329,405.0
0.369,0.102,0.2,0.329,412.0
0.369,0.129,0.169,0.329,413.0
0.369,0.169,0.129,0.329,417.0
0.369,0.2,0.102,0.329,413.0
0.369,0.231,0.071,0.329,417.0
0.369,0.271,0.031,0.329,421.0
0.369,0.302,0.0,0.329,423.0
0.4,0.0,0.271,0.329,414.0
0.4,0.031,0.231,0.329,407.0
0.4,0.071,0.2,0.329,408.0
0.4,0.102,0.169,0.329,408.0
0.4,0.129,0.129,0.329,408.0
0.4,0.169,0.102,0.329,411.0
0.4,0.2,0.071,0.329,416.0
0.4,0.231,0.031,0.329,426.0
0.4,0.271,0.0,0.329,424.0
0.431,0.0,0.231,0.329,411.0
0.431,0.031,0.2,0.329,407.0
0.431,0.071,0.169,0.329,413.0
0.431,0.102,0.129,0.329,414.0
0.431,0.129,0.102,0.329,417.0
0.431,0.169,0.071,0.329,426.0
0.431,0.2,0.031,0.329,423.0
0.431,0.231,0.0,0.329,418.0
0.471,0.0,0.2,0.329,408.0
0.471,0.031,0.169,0.329,285.0
0.471,0.071,0.129,0.329,414.0
0.471,0.102,0.102,0.329,417.0
0.471,0.129,0.071,0.329,430.0
0.471,0.169,0.031,0.329,432.0
0.471,0.2,0.0,0.329,428.0
0.498,0.0,0.169,0.329,410.0
0.498,0.031,0.129,0.329,411.0
0.498,0.071,0.102,0.329,413.0
0.498,0.102,0.071,0.329,417.0
0.498,0.129,0.031,0.329,426.0
0.498,0.169,0.0,0.329,423.0
0.529,0.0,0.129,0.329,414.0
0.529,0.031,0.102,0.329,416.0
0.529,0.071,0.071,0.329,420.0
0.529,0.102,0.031,0.329,424.0
0.529,0.129,0.0,0.329,425.0
0.569,0.0,0.102,0.329,425.0
0.329,0.0,0.329,0.329,419.0
0.302,0.369,0.0,0.329,430.0
0.302,0.329,0.031,0.329,429.0
0.302,0.302,0.071,0.329,423.0
0.302,0.271,0.102,0.329,415.0
0.302,0.231,0.129,0.329,411.0
0.302,0.2,0.169,0.329,410.0
0.302,0.169,0.2,0.329,414.0
0.302,0.129,0.231,0.329,407.0
0.302,0.102,0.271,0.329,405.0
0.302,0.071,0.302,0.329,406.0
0.302,0.031,0.329,0.329,407.0
0.302,0.0,0.369,0.329,414.0
0.271,0.4,0.0,0.329,435.0
0.271,0.369,0.031,0.329,433.0
0.271,0.329,0.071,0.329,422.0
0.271,0.302,0.102,0.329,417.0
0.271,0.271,0.129,0.329,414.0
0.271,0.2,0.2,0.329,409.0
0.271,0.169,0.231,0.329,407.0
0.271,0.129,0.271,0.329,414.0
0.271,0.102,0.302,0.329,408.0
0.271,0.071,0.329,0.329,413.0
0.271,0.031,0.369,0.329,418.0
0.271,0.0,0.4,0.329,409.0
0.231,0.431,0.0,0.329,421.0
0.231,0.4,0.031,0.329,424.0
0.231,0.369,0.071,0.329,428.0
0.231,0.329,0.102,0.329,413.0
0.231,0.302,0.129,0.329,409.0
0.231,0.271,0.169,0.329,408.0
0.231,0.231,0.2,0.329,407.0
0.231,0.2,0.231,0.329,412.0
0.231,0.169,0.271,0.329,408.0
0.231,0.129,0.302,0.329,410.0
0.231,0.102,0.329,0.329,413.0
0.231,0.071,0.369,0.329,407.0
0.231,0.031,0.4,0.329,410.0
0.231,0.0,0.431,0.329,408.0
0.2,0.471,0.0,0.329,418.0
0.2,0.431,0.031,0.329,424.0
0.2,0.4,0.071,0.329,416.0
0.2,0.369,0.102,0.329,411.0
0.2,0.329,0.129,0.329,409.0
0.2,0.302,0.169,0.329,407.0
0.2,0.271,0.2,0.329,412.0
0.2,0.231,0.231,0.329,407.0
0.2,0.2,0.271,0.329,412.0
0.2,0.169,0.302,0.329,406.0
0.2,0.129,0.329,0.329,406.0
0.2,0.102,0.369,0.329,408.0
0.2,0.071,0.4,0.329,405.0
0.2,0.031,0.431,0.329,405.0
0.2,0.0,0.471,0.329,414.0
0.169,0.498,0.0,0.329,420.0
0.071,0.471,0.129,0.329,417.0
0.071,0.498,0.102,0.329,422.0
0.071,0.529,0.071,0.329,428.0
0.071,0.569,0.031,0.329,430.0
0.071,0.6,0.0,0.329,429.0
0.102,0.0,0.569,0.329,422.0
0.102,0.031,0.529,0.329,423.0
0.102,0.071,0.498,0.329,417.0
0.102,0.102,0.471,0.329,418.0
0.102,0.129,0.431,0.329,415.0
0.102,0.169,0.4,0.329,418.0
0.102,0.2,0.369,0.329,415.0
0.102,0.231,0.329,0.329,419.0
0.102,0.271,0.302,0.329,416.0
0.102,0.302,0.271,0.329,414.0
0.102,0.329,0.231,0.329,417.0
0.102,0.369,0.2,0.329,413.0
0.102,0.4,0.169,0.329,414.0
0.102,0.431,0.129,0.329,420.0
0.102,0.471,0.102,0.329,421.0
0.102,0.498,0.071,0.329,424.0
0.102,0.529,0.031,0.329,427.0
0.102,0.569,0.0,0.329,429.0
0.129,0.0,0.529,0.329,412.0
0.129,0.031,0.498,0.329,414.0
0.129,0.071,0.471,0.329,411.0
0.129,0.102,0.431,0.329,421.0
0.129,0.129,0.4,0.329,419.0
0.129,0.169,0.369,0.329,417.0
0.129,0.2,0.329,0.329,414.0
0.129,0.231,0.302,0.329,408.0
0.129,0.271,0.271,0.329,417.0
0.129,0.302,0.231,0.329,413.0
0.129,0.329,0.2,0.329,421.0
0.129,0.369,0.169,0.329,417.0
0.129,0.4,0.129,0.329,422.0
0.129,0.431,0.102,0.329,420.0
0.129,0.471,0.071,0.329,425.0
0.129,0.498,0.031,0.329,426.0
0.129,0.529,0.0,0.329,424.0
0.169,0.0,0.498,0.329,426.0
0.169,0.031,0.471,0.329,412.0
0.169,0.071,0.431,0.329,420.0
0.169,0.102,0.4,0.329,411.0
0.169,0.129,0.369,0.329,416.0
0.169,0.169,0.329,0.329,409.0
0.169,0.2,0.302,0.329,413.0
0.169,0.231,0.271,0.329,417.0
0.169,0.271,0.231,0.329,412.0
0.169,0.302,0.2,0.329,409.0
0.169,0.329,0.169,0.329,417.0
0.169,0.369,0.129,0.329,418.0
0.169,0.4,0.102,0.329,424.0
0.169,0.431,0.071,0.329,425.0
0.169,0.471,0.031,0.329,433.0
0.071,0.4,0.2,0.329,440.0
0.071,0.369,0.231,0.329,440.0
0.071,0.329,0.271,0.329,439.0
0.071,0.302,0.302,0.329,436.0
0.071,0.271,0.329,0.329,431.0
0.071,0.231,0.369,0.329,432.0
0.071,0.2,0.4,0.329,430.0
0.071,0.169,0.431,0.329,438.0
0.071,0.129,0.471,0.329,434.0
0.071,0.102,0.498,0.329,430.0
0.071,0.071,0.529,0.329,433.0
0.071,0.031,0.569,0.329,424.0
0.071,0.0,0.6,0.329,418.0
0.031,0.631,0.0,0.329,436.0
0.031,0.6,0.031,0.329,442.0
0.031,0.569,0.071,0.329,438.0
0.031,0.529,0.102,0.329,437.0
0.031,0.498,0.129,0.329,428.0
0.031,0.471,0.169,0.329,425.0
0.031,0.431,0.2,0.329,426.0
0.031,0.4,0.231,0.329,428.0
0.031,0.369,0.271,0.329,441.0
0.031,0.329,0.302,0.329,428.0
0.031,0.302,0.329,0.329,429.0
0.031,0.271,0.369,0.329,425.0
0.031,0.231,0.4,0.329,434.0
0.031,0.2,0.431,0.329,441.0
0.031,0.169,0.471,0.329,445.0
0.031,0.129,0.498,0.329,440.0
0.031,0.102,0.529,0.329,437.0
0.031,0.071,0.569,0.329,430.0
0.031,0.031,0.6,0.329,427.0
0.031,0.0,0.631,0.329,431.0
0.0,0.671,0.0,0.329,435.0
0.0,0.631,0.031,0.329,441.0
0.0,0.6,0.071,0.329,433.0
0.0,0.569,0.102,0.329,429.0
0.0,0.529,0.129,0.329,429.0
0.0,0.498,0.169,0.329,432.0
0.0,0.471,0.2,0.329,426.0
0.0,0.431,0.231,0.329,426.0
0.0,0.4,0.271,0.329,433.0
0.0,0.369,0.302,0.329,430.0
0.0,0.329,0.329,0.329,434.0
0.0,0.302,0.369,0.329,438.0
0.0,0.271,0.4,0.329,450.0
0.0,0.231,0.431,0.329,440.0
0.0,0.2,0.471,0.329,440.0
0.0,0.169,0.498,0.329,443.0
0.0,0.129,0.529,0.329,451.0
0.0,0.102,0.569,0.329,443.0
0.0,0.071,0.6,0.329,439.0
0.0,0.031,0.631,0.329,432.0
0.0,0.0,0.671,0.329,427.0
0.631,0.0,0.0,0.369,419.0
0.6,0.031,0.0,0.369,424.0
0.302,0.271,0.071,0.369,423.0
0.302,0.302,0.031,0.369,421.0
0.302,0.329,0.0,0.369,422.0
0.329,0.0,0.302,0.369,402.0
0.329,0.031,0.271,0.369,399.0
0.329,0.071,0.231,0.369,400.0
0.329,0.102,0.2,0.369,406.0
0.329,0.129,0.169,0.369,412.0
0.329,0.169,0.129,0.369,411.0
0.329,0.2,0.102,0.369,413.0
0.329,0.231,0.071,0.369,419.0
0.329,0.271,0.031,0.369,423.0
0.329,0.302,0.0,0.369,423.0
0.369,0.0,0.271,0.369,410.0
0.369,0.031,0.231,0.369,405.0
0.369,0.071,0.2,0.369,403.0
0.369,0.102,0.169,0.369,405.0
0.369,0.129,0.129,0.369,408.0
0.369,0.169,0.102,0.369,412.0
0.369,0.2,0.071,0.369,423.0
0.369,0.231,0.031,0.369,431.0
0.369,0.271,0.0,0.369,429.0
0.4,0.0,0.231,0.369,411.0
0.4,0.031,0.2,0.369,404.0
0.4,0.071,0.169,0.369,406.0
0.4,0.102,0.129,0.369,407.0
0.4,0.129,0.102,0.369,411.0
0.4,0.169,0.071,0.369,428.0
0.4,0.2,0.031,0.369,426.0
0.4,0.231,0.0,0.369,426.0
0.431,0.0,0.2,0.369,407.0
0.431,0.031,0.169,0.369,414.0
0.431,0.071,0.129,0.369,415.0
0.431,0.102,0.102,0.369,415.0
0.431,0.129,0.071,0.369,429.0
0.431,0.169,0.031,0.369,430.0
0.431,0.2,0.0,0.369,425.0
0.471,0.0,0.169,0.369,409.0
0.471,0.031,0.129,0.369,412.0
0.471,0.071,0.102,0.369,412.0
0.471,0.102,0.071,0.369,418.0
0.471,0.129,0.031,0.369,435.0
0.471,0.169,0.0,0.369,426.0
0.498,0.0,0.129,0.369,410.0
0.498,0.031,0.102,0.369,413.0
0.498,0.071,0.071,0.369,418.0
0.498,0.102,0.031,0.369,426.0
0.498,0.129,0.0,0.369,426.0
0.529,0.0,0.102,0.369,424.0
0.529,0.031,0.071,0.369,420.0
0.529,0.071,0.031,0.369,423.0
0.529,0.102,0.0,0.369,425.0
0.569,0.0,0.071,0.369,418.0
0.569,0.031,0.031,0.369,423.0
0.569,0.071,0.0,0.369,429.0
0.6,0.0,0.031,0.369,429.0
0.302,0.231,0.102,0.369,416.0
0.302,0.2,0.129,0.369,413.0
0.302,0.169,0.169,0.369,414.0
0.302,0.129,0.2,0.369,404.0
0.302,0.102,0.231,0.369,410.0
0.302,0.071,0.271,0.369,404.0
0.302,0.0,0.329,0.369,415.0
0.271,0.369,0.0,0.369,430.0
0.271,0.329,0.031,0.369,430.0
0.271,0.302,0.071,0.369,423.0
0.271,0.271,0.102,0.369,417.0
0.271,0.231,0.129,0.369,411.0
0.271,0.2,0.169,0.369,414.0
0.271,0.169,0.2,0.369,417.0
0.271,0.129,0.231,0.369,403.0
0.271,0.102,0.271,0.369,403.0
0.271,0.071,0.302,0.369,403.0
0.271,0.031,0.329,0.369,401.0
0.271,0.0,0.369,0.369,405.0
0.231,0.4,0.0,0.369,423.0
0.231,0.369,0.031,0.369,434.0
0.231,0.329,0.071,0.369,421.0
0.231,0.302,0.102,0.369,419.0
0.231,0.271,0.129,0.369,417.0
0.231,0.231,0.169,0.369,408.0
0.231,0.2,0.2,0.369,406.0
0.231,0.169,0.231,0.369,408.0
0.231,0.129,0.271,0.369,409.0
0.231,0.102,0.302,0.369,403.0
0.231,0.071,0.329,0.369,404.0
0.231,0.031,0.369,0.369,403.0
0.231,0.0,0.4,0.369,404.0
0.2,0.431,0.0,0.369,419.0
0.2,0.4,0.031,0.369,424.0
0.2,0.369,0.071,0.369,420.0
0.2,0.329,0.102,0.369,413.0
0.2,0.302,0.129,0.369,412.0
0.2,0.271,0.169,0.369,410.0
0.2,0.231,0.2,0.369,406.0
0.2,0.2,0.231,0.369,406.0
0.2,0.169,0.271,0.369,413.0
0.2,0.129,0.302,0.369,411.0
0.2,0.102,0.329,0.369,410.0
0.2,0.071,0.369,0.369,405.0
0.2,0.031,0.4,0.369,401.0
0.2,0.0,0.431,0.369,411.0
0.169,0.471,0.0,0.369,426.0
0.169,0.431,0.031,0.369,427.0
0.169,0.4,0.071,0.369,416.0
0.169,0.369,0.102,0.369,410.0
0.169,0.329,0.129,0.369,413.0
0.169,0.302,0.169,0.369,406.0
0.169,0.271,0.2,0.369,405.0
0.169,0.231,0.231,0.369,402.0
0.169,0.2,0.271,0.369,407.0
0.071,0.031,0.529,0.369,420.0
0.071,0.071,0.498,0.369,412.0
0.071,0.102,0.471,0.369,414.0
0.071,0.129,0.431,0.369,415.0
0.071,0.169,0.4,0.369,419.0
0.071,0.2,0.369,0.369,419.0
0.071,0.231,0.329,0.369,424.0
0.071,0.271,0.302,0.369,424.0
0.071,0.302,0.271,0.369,423.0
0.071,0.329,0.231,0.369,428.0
0.071,0.369,0.2,0.369,422.0
0.071,0.4,0.169,0.369,423.0
0.071,0.431,0.129,0.369,420.0
0.071,0.471,0.102,0.369,421.0
0.071,0.498,0.071,0.369,423.0
0.071,0.529,0.031,0.369,423.0
0.071,0.569,0.0,0.369,426.0
0.102,0.0,0.529,0.369,415.0
0.102,0.031,0.498,0.369,414.0
0.102,0.071,0.471,0.369,417.0
0.102,0.102,0.431,0.369,422.0
0.102,0.129,0.4,0.369,423.0
0.102,0.169,0.369,0.369,419.0
0.102,0.2,0.329,0.369,414.0
0.102,0.231,0.302,0.369,418.0
0.102,0.271,0.271,0.369,416.0
0.102,0.302,0.231,0.369,417.0
0.102,0.329,0.2,0.369,422.0
0.102,0.369,0.169,0.369,421.0
0.102,0.4,0.129,0.369,419.0
0.102,0.431,0.102,0.369,421.0
0.102,0.471,0.071,0.369,428.0
0.102,0.498,0.031,0.369,432.0
0.102,0.529,0.0,0.369,429.0
0.129,0.0,0.498,0.369,426.0
0.129,0.031,0.471,0.369,417.0
0.129,0.071,0.431,0.369,413.0
0.129,0.102,0.4,0.369,414.0
0.129,0.129,0.369,0.369,416.0
0.129,0.169,0.329,0.369,413.0
0.129,0.2,0.302,0.369,410.0
0.129,0.231,0.271,0.369,421.0
0.129,0.271,0.231,0.369,413.0
0.129,0.302,0.2,0.369,415.0
0.129,0.329,0.169,0.369,417.0
0.129,0.369,0.129,0.369,420.0
0.129,0.4,0.102,0.369,424.0
0.129,0.431,0.071,0.369,429.0
0.129,0.471,0.031,0.369,434.0
0.129,0.498,0.0,0.369,425.0
0.169,0.0,0.471,0.369,414.0
0.169,0.031,0.431,0.369,414.0
0.169,0.071,0.4,0.369,414.0
0.169,0.102,0.369,0.369,414.0
0.169,0.129,0.329,0.369,412.0
0.169,0.169,0.302,0.369,418.0
0.071,0.0,0.569,0.369,433.0
0.031,0.6,0.0,0.369,437.0
0.031,0.569,0.031,0.369,440.0
0.031,0.529,0.071,0.369,431.0
0.031,0.498,0.102,0.369,431.0
0.031,0.471,0.129,0.369,433.0
0.031,0.431,0.169,0.369,435.0
0.031,0.4,0.2,0.369,446.0
0.031,0.369,0.231,0.369,431.0
0.031,0.329,0.271,0.369,432.0
0.031,0.302,0.302,0.369,429.0
0.031,0.271,0.329,0.369,430.0
0.031,0.231,0.369,0.369,436.0
0.031,0.2,0.4,0.369,450.0
0.031,0.169,0.431,0.369,444.0
0.031,0.129,0.471,0.369,450.0
0.031,0.102,0.498,0.369,436.0
0.031,0.031,0.569,0.369,426.0
0.031,0.0,0.6,0.369,422.0
0.0,0.631,0.0,0.369,439.0
0.0,0.6,0.031,0.369,451.0
0.0,0.569,0.071,0.369,436.0
0.0,0.529,0.102,0.369,432.0
0.0,0.498,0.129,0.369,431.0
0.0,0.471,0.169,0.369,426.0
0.0,0.431,0.2,0.369,426.0
0.0,0.4,0.231,0.369,434.0
0.0,0.369,0.271,0.369,431.0
0.0,0.329,0.302,0.369,440.0
0.0,0.302,0.329,0.369,431.0
0.0,0.271,0.369,0.369,444.0
0.0,0.231,0.4,0.369,435.0
0.0,0.2,0.431,0.369,451.0
0.0,0.169,0.471,0.369,440.0
0.0,0.129,0.498,0.369,443.0
0.0,0.102,0.529,0.369,439.0
0.0,0.071,0.569,0.369,440.0
0.0,0.031,0.6,0.369,432.0
0.0,0.0,0.631,0.369,434.0
0.6,0.0,0.0,0.4,426.0
0.569,0.031,0.0,0.4,424.0
0.569,0.0,0.031,0.4,418.0
0.529,0.071,0.0,0.4,421.0
0.529,0.031,0.031,0.4,413.0
0.529,0.0,0.071,0.4,412.0
0.498,0.102,0.0,0.4,415.0
0.498,0.071,0.031,0.4,419.0
0.498,0.031,0.071,0.4,420.0
0.498,0.0,0.102,0.4,416.0
0.471,0.129,0.0,0.4,424.0
0.471,0.102,0.031,0.4,416.0
0.471,0.071,0.071,0.4,410.0
0.471,0.031,0.102,0.4,405.0
0.471,0.0,0.129,0.4,405.0
0.431,0.169,0.0,0.4,422.0
0.231,0.2,0.169,0.4,406.0
0.231,0.231,0.129,0.4,402.0
0.231,0.271,0.102,0.4,409.0
0.231,0.302,0.071,0.4,414.0
0.231,0.329,0.031,0.4,421.0
0.231,0.369,0.0,0.4,423.0
0.271,0.0,0.329,0.4,402.0
0.271,0.031,0.302,0.4,398.0
0.271,0.071,0.271,0.4,397.0
0.271,0.102,0.231,0.4,396.0
0.271,0.129,0.2,0.4,396.0
0.271,0.169,0.169,0.4,401.0
0.271,0.2,0.129,0.4,406.0
0.271,0.231,0.102,0.4,413.0
0.271,0.271,0.071,0.4,418.0
0.271,0.302,0.031,0.4,421.0
0.271,0.329,0.0,0.4,426.0
0.302,0.0,0.302,0.4,406.0
0.302,0.031,0.271,0.4,403.0
0.302,0.071,0.231,0.4,402.0
0.302,0.102,0.2,0.4,410.0
0.302,0.129,0.169,0.4,409.0
0.302,0.169,0.129,0.4,410.0
0.302,0.2,0.102,0.4,252.0
0.302,0.231,0.071,0.4,423.0
0.302,0.271,0.031,0.4,430.0
0.302,0.302,0.0,0.4,425.0
0.329,0.0,0.271,0.4,411.0
0.329,0.031,0.231,0.4,402.0
0.329,0.071,0.2,0.4,395.0
0.329,0.102,0.169,0.4,405.0
0.329,0.129,0.129,0.4,411.0
0.329,0.169,0.102,0.4,413.0
0.329,0.2,0.071,0.4,423.0
0.329,0.231,0.031,0.4,436.0
0.329,0.271,0.0,0.4,425.0
0.369,0.0,0.231,0.4,403.0
0.369,0.031,0.2,0.4,401.0
0.369,0.071,0.169,0.4,403.0
0.369,0.102,0.129,0.4,410.0
0.369,0.129,0.102,0.4,416.0
0.369,0.169,0.071,0.4,427.0
0.369,0.2,0.031,0.4,429.0
0.369,0.231,0.0,0.4,423.0
0.4,0.0,0.2,0.4,406.0
0.4,0.031,0.169,0.4,405.0
0.4,0.071,0.129,0.4,411.0
0.4,0.102,0.102,0.4,411.0
0.4,0.129,0.071,0.4,428.0
0.4,0.169,0.031,0.4,433.0
0.4,0.2,0.0,0.4,429.0
0.431,0.0,0.169,0.4,410.0
0.431,0.031,0.129,0.4,406.0
0.431,0.071,0.102,0.4,412.0
0.431,0.102,0.071,0.4,419.0
0.431,0.129,0.031,0.4,433.0
0.231,0.169,0.2,0.4,414.0
0.231,0.129,0.231,0.4,405.0
0.231,0.102,0.271,0.4,409.0
0.231,0.071,0.302,0.4,409.0
0.231,0.031,0.329,0.4,404.0
0.231,0.0,0.369,0.4,407.0
0.2,0.4,0.0,0.4,428.0
0.2,0.369,0.031,0.4,443.0
0.2,0.302,0.102,0.4,419.0
0.2,0.271,0.129,0.4,410.0
0.2,0.231,0.169,0.4,411.0
0.2,0.2,0.2,0.4,405.0
0.2,0.169,0.231,0.4,405.0
